External_ID__c,Resource_Type__c,Organization_Name__c,Phone__c,Website__c,Email__c,Address__c,City__c,State__c,Zip_Code__c,Latitude__c,Longitude__c,Is_24_7__c,Serves_LGBTQIA__c,LGBTQ_Specialized__c,Trans_Inclusive__c,Non_Binary_Inclusive__c,Serves_BIPOC__c,BIPOC_Led__c,Serves_Male_Identifying__c,Serves_Undocumented__c,U_Visa_Support__c,VAWA_Support__c,No_ICE_Contact__c,Serves_Disabled__c,Wheelchair_Accessible__c,Serves_Deaf__c,ASL_Interpreter__c,Is_Free__c,Sliding_Scale__c,Services__c,Languages_Supported__c,Culturally_Specific__c,Description__c
SH180,Shelter,SAFE Project Cheyenne,307-637-7233,www.safeproject.org,help@safeproject.org,P.O. Box 1885,Cheyenne,WY,82003,41.1400,-104.8202,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,0,TRUE,TRUE,FALSE,0,TRUE,FALSE,"[Emergency Shelter,Legal Advocacy,Counseling,Children Services]","[English,Spanish]",,"Services: [Emergency Shelter,Legal Advocacy,Counseling,Children Services]"
SH181,Shelter,Ali Forney Center NYC,212-222-3427,www.aliforneycenter.org,info@aliforney.org,224 W 35th St,New York,NY,10001,40.7532,-73.9934,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,0,FALSE,FALSE,FALSE,FALSE,0,TRUE,TRUE,FALSE,0,TRUE,FALSE,"[LGBTQ+ Youth Shelter,Transitional Housing,Mental Health,HIV Services]","[English,Spanish]","[LGBTQ+,Youth]","Services: [LGBTQ+ Youth Shelter,Transitional Housing,Mental Health,HIV Services]"
SH182,Shelter,True Colors United,202-461-4550,www.truecolorsunited.org,info@truecolors.org,1000 16th St NW,Washington,DC,20036,38.9072,-77.0369,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,0,FALSE,FALSE,FALSE,FALSE,0,TRUE,FALSE,FALSE,0,TRUE,FALSE,"[LGBTQ+ Youth Housing,Advocacy,Training,Policy Work]",[English],"[LGBTQ+,Youth]","Services: [LGBTQ+ Youth Housing,Advocacy,Training,Policy Work]"
SH183,Hotline,Trevor Project,866-488-7386,www.thetrevorproject.org,,,West Hollywood,CA,90069,34.0900,-118.3617,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,0,FALSE,FALSE,FALSE,FALSE,0,TRUE,FALSE,FALSE,0,TRUE,FALSE,"[LGBTQ+ Youth Crisis,Suicide Prevention,24/7 Support,Text/Chat]","[English,Spanish]","[LGBTQ+,Youth]","Services: [LGBTQ+ Youth Crisis,Suicide Prevention,24/7 Support,Text/Chat]"
SH184,Shelter,True Colors Residence Hartford,860-233-0503,www.ourtruecolors.org,info@ourtruecolors.org,77 Wintonbury Ave,Bloomfield,CT,06002,41.8251,-72.7215,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,0,FALSE,FALSE,FALSE,FALSE,0,TRUE,TRUE,FALSE,0,TRUE,FALSE,"[LGBTQ+ Youth Shelter,Transitional Housing,Mental Health,Job Training]","[English,Spanish]","[LGBTQ+,Youth]","Services: [LGBTQ+ Youth Shelter,Transitional Housing,Mental Health,Job Training]"
SH185,Counseling,Audre Lorde Project NYC,718-596-0342,www.alp.org,info@alp.org,147 Prince St,Brooklyn,NY,11201,40.6782,-73.9442,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,1,FALSE,FALSE,FALSE,FALSE,0,TRUE,TRUE,FALSE,0,TRUE,FALSE,"[LGBTQ+ POC Support,Organizing,Advocacy,Anti-Violence]","[English,Spanish]","[LGBTQ+,BIPOC]","Services: [LGBTQ+ POC Support,Organizing,Advocacy,Anti-Violence]"
SH186,Shelter,Lyon-Martin Health Services San Francisco,415-565-7667,www.lyon-martin.org,info@lyon-martin.org,1748 Market St,San Francisco,CA,94102,37.7722,-122.4215,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,0,FALSE,FALSE,FALSE,FALSE,0,TRUE,TRUE,FALSE,0,FALSE,TRUE,"[LGBTQ+ Health,Mental Health,DV Services,Trans Healthcare]","[English,Spanish]",[LGBTQ+],"Services: [LGBTQ+ Health,Mental Health,DV Services,Trans Healthcare]"
SH187,Shelter,Oasis Legal Services Los Angeles,323-905-0865,www.oasiswest.org,legal@oasiswest.org,1525 N Western Ave,Los Angeles,CA,90027,34.1004,-118.3093,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,0,FALSE,TRUE,TRUE,TRUE,0,FALSE,FALSE,FALSE,0,TRUE,FALSE,"[LGBTQ+ Legal Services,DV Advocacy,Immigration,Name Change]","[English,Spanish]",[LGBTQ+],"Services: [LGBTQ+ Legal Services,DV Advocacy,Immigration,Name Change]"
SH188,Shelter,Northwest Network Seattle,206-568-7777,www.nwnetwork.org,info@nwnetwork.org,P.O. Box 20398,Seattle,WA,98102,47.6062,-122.3321,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,0,FALSE,FALSE,FALSE,FALSE,0,TRUE,TRUE,FALSE,0,TRUE,FALSE,"[LGBTQ+ DV Services,Support Groups,Advocacy,Training]",[English],[LGBTQ+],"Services: [LGBTQ+ DV Services,Support Groups,Advocacy,Training]"
SH189,Shelter,The LGBT National Hotline,888-843-4564,www.lgbthotline.org,,,San Francisco,CA,94102,37.7749,-122.4194,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,TRUE,FALSE,"[LGBTQ+ Support,Peer Counseling,Resource Referrals]","[English,Spanish]",[LGBTQ+],"Services: [LGBTQ+ Support,Peer Counseling,Resource Referrals]"
SH190,Shelter,GLBT Center of Central PA,717-920-9534,www.glbtcentralpa.org,info@glbtcentralpa.org,1306 N 3rd St,Harrisburg,PA,17102,40.2737,-76.8844,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,0,FALSE,FALSE,FALSE,FALSE,0,TRUE,TRUE,FALSE,0,TRUE,FALSE,"[LGBTQ+ Support,Advocacy,Support Groups,Youth Programs]",[English],[LGBTQ+],"Services: [LGBTQ+ Support,Advocacy,Support Groups,Youth Programs]"
SH191,Shelter,Family Rescue Boston,617-364-3100,www.familyrescue.org,help@familyrescue.org,P.O. Box 220159,Dorchester,MA,02122,42.3029,-71.0691,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0,FALSE,FALSE,FALSE,FALSE,0,TRUE,TRUE,FALSE,0,TRUE,FALSE,"[Emergency Shelter,Legal Services,Counseling,Pet Fostering]","[English,Spanish,Haitian Creole]",,"Services: [Emergency Shelter,Legal Services,Counseling,Pet Fostering]"
SH192,Shelter,Family Crisis Center Baltimore,410-285-4357,www.familycrisiscenterbaltimore.org,help@fccb.org,P.O. Box 13084,Baltimore,MD,21203,39.2904,-76.6122,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,FALSE,FALSE,FALSE,FALSE,0,TRUE,TRUE,FALSE,0,TRUE,FALSE,"[Emergency Shelter,Legal Advocacy,Counseling,Economic Support]",[English],[Black],"Services: [Emergency Shelter,Legal Advocacy,Counseling,Economic Support]"
SH193,Shelter,Family Service League Huntington,631-427-3700,www.fsl-li.org,help@fsl-li.org,790 Park Ave,Huntington,NY,11743,40.8679,-73.4257,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0,FALSE,FALSE,FALSE,FALSE,0,TRUE,TRUE,FALSE,0,TRUE,FALSE,"[Emergency Shelter,Counseling,Legal Services,Children Programs]","[English,Spanish]",,"Services: [Emergency Shelter,Counseling,Legal Services,Children Programs]"
SH194,Shelter,Greenwood House Ewing,609-883-0227,www.greenwoodhouse.net,help@greenwoodhouse.net,44 Afton Ave,Ewing,NJ,08618,40.2566,-74.7879,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,0,TRUE,TRUE,FALSE,0,TRUE,FALSE,"[Emergency Shelter,Legal Advocacy,Counseling,Children Services]","[English,Spanish]",,"Services: [Emergency Shelter,Legal Advocacy,Counseling,Children Services]"
SH195,Shelter,Safe+Sound Somerset,908-359-0003,www.safe-sound.org,help@safe-sound.org,P.O. Box 951,Somerville,NJ,08876,40.5712,-74.6099,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,0,FALSE,TRUE,FALSE,FALSE,0,TRUE,TRUE,FALSE,0,TRUE,FALSE,"[Emergency Shelter,Legal Services,Counseling,Economic Empowerment]","[English,Spanish,Polish]",,"Services: [Emergency Shelter,Legal Services,Counseling,Economic Empowerment]"
SH196,Shelter,Safe Passage Northampton,413-586-1125,www.safepass.org,help@safepass.org,P.O. Box 1485,Northampton,MA,01061,42.3251,-72.6412,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,0,TRUE,TRUE,FALSE,0,TRUE,FALSE,"[Emergency Shelter,Legal Advocacy,Counseling,Children Programs]","[English,Spanish]",,"Services: [Emergency Shelter,Legal Advocacy,Counseling,Children Programs]"
SH197,Shelter,Elizabeth Stone House Boston,617-427-6550,www.elizabethstonehouse.org,help@esh.org,P.O. Box 59,Jamaica Plain,MA,02130,42.3097,-71.1106,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,0,FALSE,FALSE,FALSE,FALSE,0,TRUE,TRUE,FALSE,0,TRUE,FALSE,"[Transitional Housing,Mental Health,Substance Abuse,Parenting Support]","[English,Spanish]",,"Services: [Transitional Housing,Mental Health,Substance Abuse,Parenting Support]"
SH198,Shelter,On The Rise St. Louis,314-771-5207,www.ontwrise.org,help@ontherise.org,3701 Grandel Square,St. Louis,MO,63108,38.6270,-90.2282,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,FALSE,FALSE,FALSE,FALSE,0,TRUE,TRUE,FALSE,0,TRUE,FALSE,"[Emergency Shelter,Counseling,Support Groups,Economic Empowerment]",[English],[Black],"Services: [Emergency Shelter,Counseling,Support Groups,Economic Empowerment]"
SH199,Shelter,Mutual Ground Aurora,630-897-0080,www.mutualground.org,help@mutualground.org,P.O. Box 843,Aurora,IL,60507,41.7606,-88.3201,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,0,FALSE,TRUE,FALSE,FALSE,0,TRUE,TRUE,FALSE,0,TRUE,FALSE,"[Emergency Shelter,Legal Services,Counseling,Children Programs]","[English,Spanish]",,"Services: [Emergency Shelter,Legal Services,Counseling,Children Programs]"
SH200,Shelter,Life Span Rochester,585-232-7353,www.lifespan-roch.org,help@lifespan.org,1900 S Clinton Ave,Rochester,NY,14618,43.1345,-77.6254,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0,FALSE,FALSE,FALSE,FALSE,0,TRUE,TRUE,FALSE,0,TRUE,FALSE,"[Emergency Shelter,Legal Advocacy,Counseling,Elder Abuse Services]","[English,Spanish]",,"Services: [Emergency Shelter,Legal Advocacy,Counseling,Elder Abuse Services]"
SH201,Shelter,1in6 Male Survivor Helpline,800-738-4181,www.1in6.org,help@1in6.org,,Los Angeles,CA,90028,34.0900,-118.3617,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0,TRUE,FALSE,FALSE,FALSE,0,TRUE,FALSE,FALSE,0,TRUE,FALSE,"[Male Survivor Support,Online Chat,Peer Groups,Resource Referrals]",[English],,"Services: [Male Survivor Support,Online Chat,Peer Groups,Resource Referrals]"
SH202,Shelter,Male Survivor Alliance,,www.malesurvivor.org,support@malesurvivor.org,,San Francisco,CA,94102,37.7749,-122.4194,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,TRUE,FALSE,FALSE,FALSE,0,TRUE,FALSE,FALSE,0,TRUE,FALSE,"[Male Survivor Network,Weekend Retreats,Online Support Groups,Advocacy]",[English],,"Services: [Male Survivor Network,Weekend Retreats,Online Support Groups,Advocacy]"
SH203,Counseling,Valley Crisis Center Lancaster,661-949-5224,www.valleycrisiscenter.org,help@valleycrisis.org,1359 W Ave J,Lancaster,CA,93534,34.6868,-118.1542,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0,TRUE,FALSE,FALSE,FALSE,0,TRUE,TRUE,FALSE,0,TRUE,FALSE,"[Counseling,Male Survivors,Legal Advocacy,Children Services]","[English,Spanish]",,"Services: [Counseling,Male Survivors,Legal Advocacy,Children Services]"
SH204,Shelter,Equinox Male Survivor Services Albany,518-432-7865,www.equinoxinc.org,help@equinoxinc.org,94 Central Ave,Albany,NY,12206,42.6526,-73.7562,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,TRUE,FALSE,FALSE,FALSE,0,TRUE,TRUE,FALSE,0,TRUE,FALSE,"[Male Survivor Support,Counseling,Support Groups,Advocacy]","[English,Spanish]",,"Services: [Male Survivor Support,Counseling,Support Groups,Advocacy]"
SH205,Counseling,Next Door Solutions Male Program San Jose,408-279-2962,www.nextdoor.org,support@nextdoor.org,650 S 2nd St,San Jose,CA,95112,37.3261,-121.8816,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,TRUE,TRUE,FALSE,FALSE,0,TRUE,TRUE,FALSE,0,TRUE,FALSE,"[Male Survivor Counseling,Support Groups,Legal Advocacy]","[English,Spanish,Vietnamese]",[Multi-cultural],"Services: [Male Survivor Counseling,Support Groups,Legal Advocacy]"
SH206,Shelter,Abused Deaf Women's Advocacy Services Seattle,206-922-7088,www.adwas.org,info@adwas.org,8623 8th Ave NW,Seattle,WA,98117,47.6911,-122.3826,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,0,TRUE,TRUE,TRUE,1,TRUE,FALSE,"[Deaf/HoH Services,ASL Advocacy,Legal Support,Support Groups]","[ASL,English]",,"Services: [Deaf/HoH Services,ASL Advocacy,Legal Support,Support Groups]"
SH207,Shelter,Abused Women's Aid in Crisis Rochester,585-232-7353,www.awaic.org,help@awaic.org,P.O. Box 9024,Rochester,NY,14604,43.1566,-77.6088,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,0,TRUE,TRUE,TRUE,1,TRUE,FALSE,"[Emergency Shelter,Deaf Services,ASL Interpretation,Legal Advocacy]","[ASL,English]",,"Services: [Emergency Shelter,Deaf Services,ASL Interpretation,Legal Advocacy]"
SH208,Shelter,Barrier Free Living NYC,212-677-6668,www.barrierfreeliving.org,info@bflnyc.org,270 E 2nd St,New York,NY,10009,40.7236,-73.9832,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,0,TRUE,TRUE,TRUE,1,TRUE,FALSE,"[Disabled Survivors,Wheelchair Accessible,Deaf Services,ASL Interpretation]","[English,Spanish,ASL]",,"Services: [Disabled Survivors,Wheelchair Accessible,Deaf Services,ASL Interpretation]"
SH209,Legal Aid,Disability Rights Education & Defense Fund,510-644-2555,www.dredf.org,info@dredf.org,3075 Adeline St,Berkeley,CA,94703,37.8562,-122.2691,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,0,TRUE,TRUE,TRUE,1,TRUE,FALSE,"[Disability Rights,Legal Advocacy,DV Accommodations,Policy Work]","[English,Spanish,ASL]",,"Services: [Disability Rights,Legal Advocacy,DV Accommodations,Policy Work]"
SH210,Shelter,Navajo Nation DV Program Window Rock,928-871-6382,www.nndvp.org,help@nndvp.org,P.O. Box 1350,Window Rock,AZ,86515,35.6805,-109.0525,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,FALSE,FALSE,FALSE,FALSE,0,TRUE,TRUE,FALSE,0,TRUE,FALSE,"[Tribal DV Services,Traditional Healing,Legal Advocacy,Emergency Shelter]","[Navajo,English]","[Navajo,Hopi]","Services: [Tribal DV Services,Traditional Healing,Legal Advocacy,Emergency Shelter]"
SH211,Shelter,White Buffalo Calf Woman Society Pine Ridge,605-487-3889,www.whitebuffalocalfwomansociety.org,help@wbcws.org,P.O. Box 227,Mission,SD,57555,43.2994,-100.6601,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,FALSE,FALSE,FALSE,FALSE,0,TRUE,TRUE,FALSE,0,TRUE,FALSE,"[Lakota DV Services,Traditional Healing,Shelter,Advocacy]","[Lakota,English]","[Lakota,Native American]","Services: [Lakota DV Services,Traditional Healing,Shelter,Advocacy]"
SH212,Shelter,Sacred Circle National Resource Center Alexandria,877-733-7623,www.sacred-circle.com,info@sacred-circle.com,722 St Joseph St,Rapid City,SD,57701,44.0805,-103.2310,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,FALSE,FALSE,FALSE,FALSE,0,TRUE,TRUE,FALSE,0,TRUE,FALSE,"[Native DV Resources,Technical Assistance,Training,Advocacy]",[English],[Native American],"Services: [Native DV Resources,Technical Assistance,Training,Advocacy]"
SH213,Shelter,Mending the Sacred Hoop Duluth,218-722-2781,www.msh-ta.org,info@msh-ta.org,202 W 2nd St,Duluth,MN,55802,46.7867,-92.1005,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,FALSE,FALSE,FALSE,FALSE,0,TRUE,TRUE,FALSE,0,TRUE,FALSE,"[Native DV Training,Technical Assistance,Traditional Advocacy,Policy Work]","[English,Ojibwe]","[Native American,Ojibwe]","Services: [Native DV Training,Technical Assistance,Traditional Advocacy,Policy Work]"
SH214,Shelter,Hopi Tribe DV Program Kykotsmovi,928-734-3512,www.hopi-nsn.gov,dvprogram@hopi.nsn.us,P.O. Box 123,Kykotsmovi,AZ,86039,35.8406,-110.6031,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,FALSE,FALSE,FALSE,FALSE,0,TRUE,TRUE,FALSE,0,TRUE,FALSE,"[Hopi DV Services,Cultural Support,Emergency Assistance,Advocacy]","[Hopi,English]","[Hopi,Native American]","Services: [Hopi DV Services,Cultural Support,Emergency Assistance,Advocacy]"
SH215,Shelter,Zuni Wellness Center Zuni Pueblo,505-782-4431,www.zuniwellness.org,wellness@zuni.com,P.O. Box 507,Zuni,NM,87327,35.0722,-108.8509,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,FALSE,FALSE,FALSE,FALSE,0,TRUE,TRUE,FALSE,0,TRUE,FALSE,"[Zuni DV Services,Traditional Healing,Mental Health,Substance Abuse]","[Zuni,English]","[Zuni,Native American]","Services: [Zuni DV Services,Traditional Healing,Mental Health,Substance Abuse]"
SH216,Shelter,Cherokee Nation DV Program Tahlequah,918-456-0671,www.cherokee.org,dvservices@cherokee.org,P.O. Box 948,Tahlequah,OK,74465,35.9151,-94.9700,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,FALSE,FALSE,FALSE,FALSE,0,TRUE,TRUE,FALSE,0,TRUE,FALSE,"[Cherokee DV Services,Emergency Shelter,Legal Advocacy,Cultural Support]","[Cherokee,English]","[Cherokee,Native American]","Services: [Cherokee DV Services,Emergency Shelter,Legal Advocacy,Cultural Support]"
SH217,Shelter,Choctaw Nation Family Services Durant,800-522-6170,www.choctawnation.com,familyservices@choctawnation.com,P.O. Box 1210,Durant,OK,74702,33.9937,-96.3708,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,FALSE,FALSE,FALSE,FALSE,0,TRUE,TRUE,FALSE,0,TRUE,FALSE,"[Choctaw DV Services,Family Support,Counseling,Emergency Assistance]",[English],"[Choctaw,Native American]","Services: [Choctaw DV Services,Family Support,Counseling,Emergency Assistance]"
SH218,Shelter,Alaska Native Women's Resource Center Anchorage,907-258-2066,www.aknwrc.org,info@aknwrc.org,111 W 16th Ave,Anchorage,AK,99501,61.2181,-149.9003,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,FALSE,FALSE,FALSE,FALSE,0,TRUE,TRUE,FALSE,0,TRUE,FALSE,"[Alaska Native DV Services,Traditional Healing,Advocacy,Training]",[English],"[Alaska Native,Inuit]","Services: [Alaska Native DV Services,Traditional Healing,Advocacy,Training]"
SH219,Shelter,Tohono O'odham DV Program Sells,520-383-4836,www.tonation-nsn.gov,dvprogram@tonation.org,P.O. Box 837,Sells,AZ,85634,31.9120,-111.8762,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,FALSE,FALSE,FALSE,FALSE,0,TRUE,TRUE,FALSE,0,TRUE,FALSE,"[Tohono O'odham Services,Traditional Support,Emergency Shelter,Advocacy]",[English],"[Tohono O'odham,Native American]","Services: [Tohono O'odham Services,Traditional Support,Emergency Shelter,Advocacy]"
SH220,Shelter,Family Crisis Center Tuscaloosa,205-758-4600,www.fcctoday.org,help@fcctoday.org,P.O. Box 020706,Tuscaloosa,AL,35402,33.2098,-87.5692,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0,FALSE,FALSE,FALSE,FALSE,0,TRUE,TRUE,FALSE,0,TRUE,FALSE,"[Emergency Shelter,Rural Outreach,Legal Advocacy,Counseling]",[English],,"Services: [Emergency Shelter,Rural Outreach,Legal Advocacy,Counseling]"
SH221,Shelter,Shelter From The Storm Elko,775-738-0166,www.sftshelter.org,help@sftshelter.org,P.O. Box 1573,Elko,NV,89803,40.8324,-115.7631,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,0,TRUE,TRUE,FALSE,0,TRUE,FALSE,"[Rural Emergency Shelter,Legal Services,Counseling,Children Programs]","[English,Spanish]",,"Services: [Rural Emergency Shelter,Legal Services,Counseling,Children Programs]"
SH222,Shelter,Family Resource Center Flagstaff,928-527-4014,www.nazcare.com,info@nazcare.com,2010 N 3rd St,Flagstaff,AZ,86004,35.2109,-111.6448,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,FALSE,FALSE,FALSE,FALSE,0,TRUE,TRUE,FALSE,0,TRUE,FALSE,"[Rural DV Services,Emergency Shelter,Navajo Outreach,Counseling]","[English,Spanish,Navajo]","[Multi-cultural,Navajo]","Services: [Rural DV Services,Emergency Shelter,Navajo Outreach,Counseling]"
SH223,Shelter,Family Crisis Resource Center Bryan,979-775-5355,www.fcrctexas.org,help@fcrc.org,P.O. Box 2221,Bryan,TX,77805,30.6744,-96.3700,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0,FALSE,TRUE,FALSE,FALSE,0,TRUE,TRUE,FALSE,0,TRUE,FALSE,"[Rural Emergency Shelter,Legal Advocacy,Counseling,Economic Support]","[English,Spanish]",,"Services: [Rural Emergency Shelter,Legal Advocacy,Counseling,Economic Support]"
SH224,Shelter,Family Violence Prevention Greenville,252-758-4400,www.fvpinc.org,help@fvpinc.org,P.O. Box 7406,Greenville,NC,27835,35.6127,-77.3664,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0,FALSE,FALSE,FALSE,FALSE,0,TRUE,TRUE,FALSE,0,TRUE,FALSE,"[Rural DV Services,Emergency Shelter,Legal Services,Children Programs]","[English,Spanish]",,"Services: [Rural DV Services,Emergency Shelter,Legal Services,Children Programs]"
SH225,Shelter,Families First Grand Junction,970-241-2337,www.familiesfirstgj.org,help@familiesfirst.org,P.O. Box 4283,Grand Junction,CO,81502,39.0639,-108.5506,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0,FALSE,TRUE,FALSE,FALSE,0,TRUE,TRUE,FALSE,0,TRUE,FALSE,"[Rural Emergency Shelter,Counseling,Legal Advocacy,Economic Services]","[English,Spanish]",,"Services: [Rural Emergency Shelter,Counseling,Legal Advocacy,Economic Services]"
SH226,Shelter,Safety Net Missoula,406-542-1944,www.safetynetnow.org,help@safetynetnow.org,P.O. Box 8068,Missoula,MT,59807,46.8721,-113.9940,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,0,TRUE,TRUE,FALSE,0,TRUE,FALSE,"[Rural DV Services,Emergency Shelter,Legal Advocacy,Support Groups]",[English],,"Services: [Rural DV Services,Emergency Shelter,Legal Advocacy,Support Groups]"
SH227,Shelter,Peace & Home Eugene,541-485-6513,www.peaceandhome.org,help@peaceandhome.org,P.O. Box 10406,Eugene,OR,97440,44.0521,-123.0868,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,0,FALSE,TRUE,FALSE,FALSE,0,TRUE,TRUE,FALSE,0,TRUE,FALSE,"[Emergency Shelter,Counseling,Legal Advocacy,Pet Safe Housing]","[English,Spanish]",,"Services: [Emergency Shelter,Counseling,Legal Advocacy,Pet Safe Housing]"
SH228,Shelter,Domestic Violence Services Yakima,509-248-7796,www.dvs-yakima.org,help@dvs-yakima.org,P.O. Box 1743,Yakima,WA,98907,46.6021,-120.5059,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,FALSE,TRUE,FALSE,FALSE,0,TRUE,TRUE,FALSE,0,TRUE,FALSE,"[Rural DV Services,Emergency Shelter,Legal Services,Migrant Outreach]","[Spanish,English]","[Latinx,Migrant Workers]","Services: [Rural DV Services,Emergency Shelter,Legal Services,Migrant Outreach]"
SH229,Shelter,Turning Point Domestic Violence Services Laramie,307-745-3556,www.turningpointlaramie.org,help@turningpoint.org,P.O. Box 124,Laramie,WY,82073,41.3114,-105.5911,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,0,TRUE,TRUE,FALSE,0,TRUE,FALSE,"[Rural Emergency Shelter,Legal Advocacy,Counseling,Children Services]","[English,Spanish]",,"Services: [Rural Emergency Shelter,Legal Advocacy,Counseling,Children Services]"
SH230,Shelter,The Women's Center Huntsville,256-536-2882,www.theWomenscenter-hsv.org,help@twc.org,1000 Willowbrook Dr,Huntsville,AL,35816,34.6834,-86.6113,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0,FALSE,FALSE,FALSE,FALSE,0,TRUE,TRUE,FALSE,0,TRUE,FALSE,"[Emergency Shelter,Legal Services,Counseling,Economic Empowerment]",[English],,"Services: [Emergency Shelter,Legal Services,Counseling,Economic Empowerment]"
SH231,Shelter,Metropolitan Organization to Counter Sexual Assault St. Louis,314-469-0400,www.mocsa.org,help@mocsa.org,3100 Broadway,Kansas City,MO,64111,39.0698,-94.5844,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,0,TRUE,FALSE,FALSE,FALSE,0,TRUE,TRUE,FALSE,0,TRUE,FALSE,"[Sexual Assault Services,DV Support,Legal Advocacy,Counseling]","[English,Spanish]",,"Services: [Sexual Assault Services,DV Support,Legal Advocacy,Counseling]"
SH232,Shelter,Emerge Center Memphis,901-725-8895,www.emergememphis.org,help@emergememphis.org,P.O. Box 770757,Memphis,TN,38177,35.1495,-90.0490,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,1,TRUE,FALSE,FALSE,FALSE,0,TRUE,TRUE,FALSE,0,TRUE,FALSE,"[DV/Sexual Assault Services,Emergency Shelter,Legal Advocacy,Counseling]",[English],"[Black,Multi-cultural]","Services: [DV/Sexual Assault Services,Emergency Shelter,Legal Advocacy,Counseling]"
SH233,Shelter,New Hope for Women Rockland,207-594-2128,www.newhopeforwomen.org,help@newhope.org,P.O. Box 642,Rockland,ME,04841,44.1034,-69.1089,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,0,TRUE,TRUE,FALSE,0,TRUE,FALSE,"[Rural DV Services,Emergency Shelter,Legal Advocacy,Economic Support]",[English],,"Services: [Rural DV Services,Emergency Shelter,Legal Advocacy,Economic Support]"
SH234,Shelter,Alternatives for Battered Women Rochester,585-232-7353,www.abwrochester.org,help@abwrochester.org,P.O. Box 39601,Rochester,NY,14604,43.1566,-77.6088,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,0,FALSE,FALSE,FALSE,FALSE,0,TRUE,TRUE,TRUE,1,TRUE,FALSE,"[Emergency Shelter,Deaf Services,Legal Advocacy,Economic Empowerment]","[English,Spanish,ASL]",,"Services: [Emergency Shelter,Deaf Services,Legal Advocacy,Economic Empowerment]"
