id,resourceType,organizationName,phone,website,email,address,city,state,zipCode,latitude,longitude,servicesJson,hours,is24_7,servesLGBTQIA,lgbtqSpecialized,transInclusive,nonBinaryInclusive,servesBIPOC,bipocLed,culturallySpecificJson,servesMaleIdentifying,servesUndocumented,uVisaSupport,vawaSupport,noICEContact,servesDisabled,wheelchairAccessible,servesDeaf,aslInterpreter,languagesJson,isFree,slidingScale,acceptsChildren,childAgeRestrictions,acceptsDependentAdults,acceptsPets,hasChildcare,servesPregnant,servesSubstanceUse,servesTeenDating,servesElderAbuse,servesTrafficking,servesTBI,acceptsCriminalRecord,hasMedicalSupport,hasMentalHealthCounseling,traumaInformedCare,providesTransportation,transportationRadius,transportationPartnerships,offersVirtualServices,gasVoucherProgram,relocationAssistance,greyhoundHomeFreePartner,providesReproductiveHealthcare,reproductiveHealthcareServicesJson,acceptsOutOfStatePatients,providesRecoveryHousing,recoveryHousingDuration,financialAssistanceAvailable,travelFundingAvailable,childcareDuringAppointment,childcareDuringRecovery,accompanimentServices,lastVerified,verifiedBy,rating,reviewCount
SH257,shelter,Safe Harbor Crisis Center Gadsden,256-547-0002,www.safeharboragr.org,help@safeharbor.org,P.O. Box 1472,Gadsden,AL,35902,34.0143,-86.0066,"[Rural DV Services,Emergency Shelter,Legal Advocacy,Appalachian Outreach]",24/7 Hotline,1,0,0,0,0,1,0,[],0,0,0,0,0,1,1,0,0,[English],1,0,1,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,[],0,0,0,0,0,,0,0,,0,0,0,0,0,1704067200,SafeHaven,4.7,156
SH258,shelter,Mountain Comprehensive Care Prestonsburg,606-886-8572,www.mtcomp.org,help@mtcomp.org,104 S Front Ave,Prestonsburg,KY,41653,37.6634,-82.7713,"[Rural Mental Health,DV Services,Substance Abuse,Appalachian Communities]",Mon-Fri 8am-5pm,0,0,0,0,0,1,0,[],0,0,0,0,0,1,1,0,0,[English],1,0,1,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,[],0,0,0,0,0,,0,0,,0,0,0,0,0,1704067200,SafeHaven,4.6,123
SH259,shelter,HELP of Door County Sturgeon Bay,920-743-8818,www.helpofdoorcounty.org,help@helpdoor.org,P.O. Box 447,Sturgeon Bay,WI,54235,44.8342,-87.3770,"[Rural Emergency Shelter,Legal Advocacy,Counseling,Peninsula Outreach]",24/7 Hotline,1,0,0,0,0,0,0,[],0,0,0,0,0,1,1,0,0,[English],1,0,1,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,[],0,0,0,0,0,,0,0,,0,0,0,0,0,1704067200,SafeHaven,4.7,89
SH260,shelter,Family Crisis Center Galesburg,309-343-5454,www.fccgalesburg.org,help@fccgalesburg.org,P.O. Box 601,Galesburg,IL,61402,40.9478,-90.3712,"[Rural DV Services,Emergency Shelter,Legal Services,Economic Empowerment]",24/7 Hotline,1,0,0,0,0,0,0,[],0,0,0,0,0,1,1,0,0,[English],1,0,1,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,[],0,0,0,0,0,,0,0,,0,0,0,0,0,1704067200,SafeHaven,4.6,134
SH261,shelter,Tri-County Shelter Clinton,660-885-5548,www.tricountyshelter.org,help@tricountyshelter.org,P.O. Box 240,Clinton,MO,64735,38.3686,-93.7785,"[Rural Emergency Shelter,Farm Community Support,Legal Aid,Counseling]",24/7 Hotline,1,0,0,0,0,0,0,[],0,0,0,0,0,1,1,0,0,[English],1,0,1,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,[],0,0,0,0,0,,0,0,,0,0,0,0,0,1704067200,SafeHaven,4.7,67
SH262,shelter,Alliance Against Family Violence Quincy,217-222-5228,www.allianceagainstfv.org,help@alliance-fv.org,P.O. Box 854,Quincy,IL,62306,39.9356,-91.4099,"[Rural DV Services,Emergency Shelter,Legal Advocacy,Children Programs]",24/7 Hotline,1,0,0,0,0,0,0,[],0,0,0,0,0,1,1,0,0,[English],1,0,1,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,[],0,0,0,0,0,,0,0,,0,0,0,0,0,1704067200,SafeHaven,4.6,123
SH263,shelter,Community Action Partnership Butte,406-782-7781,www.capmt.org,help@capmt.org,305 W Mercury St,Butte,MT,59701,46.0038,-112.5348,"[Rural DV Services,Emergency Shelter,Mining Community Support,Legal Aid]",24/7 Hotline,1,0,0,0,0,0,0,[],0,0,0,0,0,1,1,0,0,[English],1,0,1,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,[],0,0,0,0,0,,0,0,,0,0,0,0,0,1704067200,SafeHaven,4.7,89
SH264,shelter,Northwest Kansas DV/SA Services Goodland,785-890-5770,www.nwksdvsa.org,help@nwksdvsa.org,P.O. Box 294,Goodland,KS,67735,39.3508,-101.7104,"[Rural Emergency Shelter,Plains Community Outreach,Legal Advocacy,Counseling]",24/7 Hotline,1,0,0,0,0,0,0,[],0,0,0,0,0,1,1,0,0,"[English,Spanish]",1,0,1,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,[],0,0,0,0,0,,0,0,,0,0,0,0,0,1704067200,SafeHaven,4.6,67
SH265,shelter,Crisis Center of Comal County New Braunfels,830-625-8700,www.crisiscentercc.org,help@crisiscomal.org,P.O. Box 310186,New Braunfels,TX,78131,29.7030,-98.1245,"[Rural DV Services,Emergency Shelter,Legal Services,Hill Country Outreach]",24/7 Hotline,1,0,0,0,0,1,1,[Latinx],0,1,0,0,0,1,1,0,0,"[English,Spanish]",1,0,1,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,[],0,0,0,0,0,,0,0,,0,0,0,0,0,1704067200,SafeHaven,4.7,156
SH266,shelter,Family Violence Prevention Services Greenfield,413-773-5107,www.fvpsinc.org,help@fvpsinc.org,P.O. Box 259,Greenfield,MA,01302,42.5876,-72.5995,"[Rural Emergency Shelter,Legal Advocacy,Counseling,Pioneer Valley Outreach]",24/7 Hotline,1,0,0,0,0,0,0,[],0,0,0,0,0,1,1,0,0,"[English,Spanish]",1,0,1,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,[],0,0,0,0,0,,0,0,,0,0,0,0,0,1704067200,SafeHaven,4.7,123
SH267,shelter,Safe Passage Bentonville,479-246-9999,www.safepassagenwa.org,help@safepassage.org,P.O. Box 1396,Bentonville,AR,72712,36.3729,-94.2088,"[Rural DV Services,Emergency Shelter,Legal Aid,Ozark Mountain Communities]",24/7 Hotline,1,0,0,0,0,1,0,[],0,1,0,0,0,1,1,0,0,"[English,Spanish]",1,0,1,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,[],0,0,0,0,0,,0,0,,0,0,0,0,0,1704067200,SafeHaven,4.6,89
SH268,shelter,Someplace Safe Lewiston,208-746-9655,www.someplacesafe.org,help@someplacesafe.org,P.O. Box 1985,Lewiston,ID,83501,46.4165,-117.0177,"[Rural Emergency Shelter,Legal Advocacy,Counseling,Agricultural Worker Support]",24/7 Hotline,1,0,0,0,0,0,0,[],0,0,0,0,0,1,1,0,0,"[English,Spanish]",1,0,1,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,[],0,0,0,0,0,,0,0,,0,0,0,0,0,1704067200,SafeHaven,4.7,123
SH269,shelter,CARE House Decatur,256-353-0304,www.carehousedecatur.org,help@carehouse.org,P.O. Box 2224,Decatur,AL,35602,34.6059,-86.9833,"[Rural DV Services,Emergency Shelter,Legal Services,Children Advocacy]",24/7 Hotline,1,0,0,0,0,1,0,[],0,0,0,0,0,1,1,0,0,[English],1,0,1,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,[],0,0,0,0,0,,0,0,,0,0,0,0,0,1704067200,SafeHaven,4.7,156
SH270,shelter,YWCA Walla Walla,509-529-9922,www.ywcaww.org,help@ywcaww.org,29 E Alder St,Walla Walla,WA,99362,46.0646,-118.3430,"[Rural Emergency Shelter,Farm Worker Outreach,Legal Advocacy,Counseling]",24/7 Hotline,1,0,0,0,0,1,1,"[Latinx,Agricultural Workers]",0,1,0,0,0,1,1,0,0,"[English,Spanish]",1,0,1,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,[],0,0,0,0,0,,0,0,,0,0,0,0,0,1704067200,SafeHaven,4.8,234
SH271,shelter,Domestic & Sexual Violence Program Sitka,907-747-6511,www.sitkadv.org,help@sitkadv.org,P.O. Box 6136,Sitka,AK,99835,57.0531,-135.3300,"[Rural Alaska DV Services,Emergency Shelter,Island Community Support,Legal Aid]",24/7 Hotline,1,0,0,0,0,1,1,[Alaska Native],0,0,0,0,0,1,1,0,0,[English],1,0,1,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,[],0,0,0,0,0,,0,0,,0,0,0,0,0,1704067200,SafeHaven,4.7,67
SH272,shelter,Women's Crisis Services Ketchikan,907-225-9474,www.womenscrisis-ktn.org,help@wcsketchi kan.org,P.O. Box 3207,Ketchikan,AK,99901,55.3422,-131.6461,"[Rural Alaska Shelter,Island Communities,Alaska Native Outreach,Legal Advocacy]",24/7 Hotline,1,0,0,0,0,1,1,[Alaska Native],0,0,0,0,0,1,1,0,0,[English],1,0,1,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,[],0,0,0,0,0,,0,0,,0,0,0,0,0,1704067200,SafeHaven,4.6,89
SH273,shelter,SAFE in Hunterdon Flemington,908-788-4044,www.safeinhunterdon.org,help@safehunterdon.org,P.O. Box 190,Flemington,NJ,08822,40.5123,-74.8593,"[Rural DV Services,Emergency Shelter,Legal Services,Farm Community Support]",24/7 Hotline,1,0,0,0,0,0,0,[],0,0,0,0,0,1,1,0,0,"[English,Spanish]",1,0,1,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,[],0,0,0,0,0,,0,0,,0,0,0,0,0,1704067200,SafeHaven,4.7,123
SH274,shelter,Serenity Inc Waupun,920-324-4357,www.serenityincwi.org,help@serenityinc.org,P.O. Box 218,Waupun,WI,53963,43.6333,-88.7295,"[Rural Emergency Shelter,Legal Advocacy,Counseling,Farming Community Outreach]",24/7 Hotline,1,0,0,0,0,0,0,[],0,0,0,0,0,1,1,0,0,"[English,Spanish]",1,0,1,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,[],0,0,0,0,0,,0,0,,0,0,0,0,0,1704067200,SafeHaven,4.6,89
SH275,shelter,Mountain Crisis Services Bryson City,828-488-6159,www.mountaincrisisservices.org,help@mtcrisis.org,P.O. Box 1537,Bryson City,NC,28713,35.4309,-83.4474,"[Rural Mountain Shelter,Appalachian Communities,Legal Aid,Counseling]",24/7 Hotline,1,0,0,0,0,0,0,[],0,0,0,0,0,1,1,0,0,[English],1,0,1,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,[],0,0,0,0,0,,0,0,,0,0,0,0,0,1704067200,SafeHaven,4.7,67
SH276,shelter,Hospitality House Astoria,503-325-5735,www.homefreeNW.org,help@hospitalityhouse.org,P.O. Box 474,Astoria,OR,97103,46.1879,-123.8313,"[Rural Coastal Shelter,Emergency Housing,Legal Advocacy,Fishing Community Support]",24/7 Hotline,1,0,0,0,0,0,0,[],0,0,0,0,0,1,1,0,0,"[English,Spanish]",1,0,1,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,[],0,0,0,0,0,,0,0,,0,0,0,0,0,1704067200,SafeHaven,4.6,89
SH277,shelter,Avalon Center Alamogordo,575-437-2601,www.avalonalamogordo.org,help@avalonnm.org,P.O. Box 10,Alamogordo,NM,88311,32.8995,-105.9603,"[Rural Desert Shelter,Emergency Housing,Legal Services,Military Family Support]",24/7 Hotline,1,0,0,0,0,1,1,[Latinx],0,1,0,0,0,1,1,0,0,"[English,Spanish]",1,0,1,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,[],0,0,0,0,0,,0,0,,0,0,0,0,0,1704067200,SafeHaven,4.7,123
SH278,shelter,Freedom's Path Willmar,320-235-4613,www.freedomspath.org,help@freedomspath.org,P.O. Box 932,Willmar,MN,56201,45.1219,-95.0433,"[Rural Farm Belt Shelter,Emergency Housing,Legal Advocacy,Immigrant Outreach]",24/7 Hotline,1,0,0,0,0,1,0,[],0,1,0,0,0,1,1,0,0,"[English,Spanish,Somali]",1,0,1,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,[],0,0,0,0,0,,0,0,,0,0,0,0,0,1704067200,SafeHaven,4.7,134
SH279,shelter,Family Resource Center Mobridge,605-845-2552,www.frcmobridge.org,help@frcmobridge.org,P.O. Box 1295,Mobridge,SD,57601,45.5375,-100.4293,"[Rural Plains Shelter,Native American Outreach,Legal Aid,Counseling]",24/7 Hotline,1,0,0,0,0,1,1,"[Lakota,Native American]",0,0,0,0,0,1,1,0,0,"[English,Lakota]",1,0,1,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,[],0,0,0,0,0,,0,0,,0,0,0,0,0,1704067200,SafeHaven,4.6,67
SH280,shelter,Cedar Ridge Ellensburg,509-925-4168,www.cedarridgewa.org,help@cedarridge.org,P.O. Box 156,Ellensburg,WA,98926,46.9965,-120.5478,"[Rural Valley Shelter,Emergency Housing,Farm Worker Support,Legal Advocacy]",24/7 Hotline,1,0,0,0,0,1,1,"[Latinx,Agricultural Workers]",0,1,0,0,0,1,1,0,0,"[English,Spanish]",1,0,1,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,[],0,0,0,0,0,,0,0,,0,0,0,0,0,1704067200,SafeHaven,4.7,89
SH281,shelter,Shelter Care Coos Bay,541-267-4357,www.sheltercarecoosba y.org,help@sheltercare.org,P.O. Box 1160,Coos Bay,OR,97420,43.3665,-124.2179,"[Rural Coastal Shelter,Emergency Housing,Legal Services,Timber Community Support]",24/7 Hotline,1,0,0,0,0,0,0,[],0,0,0,0,0,1,1,0,0,[English],1,0,1,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,[],0,0,0,0,0,,0,0,,0,0,0,0,0,1704067200,SafeHaven,4.6,123
SH282,shelter,Mountain Resource Center Conifer,303-838-7552,www.mrccolorado.org,help@mrccolorado.org,P.O. Box 156,Conifer,CO,80433,39.5164,-105.3078,"[Rural Mountain Shelter,Emergency Housing,Legal Advocacy,High Elevation Communities]",24/7 Hotline,1,0,0,0,0,0,0,[],0,0,0,0,0,1,1,0,0,"[English,Spanish]",1,0,1,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,[],0,0,0,0,0,,0,0,,0,0,0,0,0,1704067200,SafeHaven,4.7,89
SH283,shelter,Guardian Shelter Batesville,870-793-4357,www.guardianshelter.org,help@guardianshelter.org,P.O. Box 1405,Batesville,AR,72503,35.7698,-91.6407,"[Rural Ozark Shelter,Emergency Housing,Legal Aid,Mountain Community Support]",24/7 Hotline,1,0,0,0,0,0,0,[],0,0,0,0,0,1,1,0,0,[English],1,0,1,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,[],0,0,0,0,0,,0,0,,0,0,0,0,0,1704067200,SafeHaven,4.6,67
SH284,shelter,OASIS Weslaco,956-968-6611,www.oasisweslaco.org,help@oasisweslaco.org,P.O. Box 2170,Weslaco,TX,78599,26.1595,-97.9908,"[Rural Border Shelter,Emergency Housing,Migrant Worker Support,Legal Services]",24/7 Hotline,1,0,0,0,0,1,1,"[Latinx,Agricultural Workers]",0,1,1,1,1,1,1,0,0,"[Spanish,English]",1,0,1,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,[],0,0,0,0,0,,0,0,,0,0,0,0,0,1704067200,SafeHaven,4.8,234
SH285,shelter,Family Violence Intervention Program Paragould,870-239-1011,www.fvipparagould.org,help@fvip.org,P.O. Box 1306,Paragould,AR,72451,36.0584,-90.4973,"[Rural Delta Shelter,Emergency Housing,Legal Advocacy,Agricultural Community Support]",24/7 Hotline,1,0,0,0,0,1,0,[],0,0,0,0,0,1,1,0,0,[English],1,0,1,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,[],0,0,0,0,0,,0,0,,0,0,0,0,0,1704067200,SafeHaven,4.6,89
SH286,shelter,Tidal Wave Response Network Kodiak,907-486-3625,www.tidalwaveresponse.org,help@tidalwave.org,P.O. Box 2815,Kodiak,AK,99615,57.7900,-152.4072,"[Rural Alaska Island Shelter,Emergency Housing,Fishing Community Support,Legal Aid]",24/7 Hotline,1,0,0,0,0,1,1,[Alaska Native],0,0,0,0,0,1,1,0,0,[English],1,0,1,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,[],0,0,0,0,0,,0,0,,0,0,0,0,0,1704067200,SafeHaven,4.7,67
SH287,shelter,REACH Inc Siler City,919-742-7447,www.reachofsiler.org,help@reachsilercity.org,P.O. Box 1346,Siler City,NC,27344,35.7235,-79.4622,"[Rural Piedmont Shelter,Emergency Housing,Poultry Worker Outreach,Legal Services]",24/7 Hotline,1,0,0,0,0,1,1,"[Latinx,Agricultural Workers]",0,1,0,0,0,1,1,0,0,"[Spanish,English]",1,0,1,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,[],0,0,0,0,0,,0,0,,0,0,0,0,0,1704067200,SafeHaven,4.7,123
SH288,shelter,S.A.F.E. House Riverton,307-856-4734,www.safehouseriverton.org,help@safehouseriverton.org,P.O. Box 1748,Riverton,WY,82501,43.0250,-108.3801,"[Rural Wind River Shelter,Emergency Housing,Native American Outreach,Legal Advocacy]",24/7 Hotline,1,0,0,0,0,1,1,"[Shoshone,Arapaho,Native American]",0,0,0,0,0,1,1,0,0,[English],1,0,1,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,[],0,0,0,0,0,,0,0,,0,0,0,0,0,1704067200,SafeHaven,4.6,89
SH289,shelter,The Crisis Center Gillette,307-686-8071,www.crisiscenterwy.org,help@crisiscentergillette.org,P.O. Box 943,Gillette,WY,82717,44.2911,-105.5022,"[Rural Energy Belt Shelter,Emergency Housing,Coal Country Support,Legal Aid]",24/7 Hotline,1,0,0,0,0,0,0,[],0,0,0,0,0,1,1,0,0,[English],1,0,1,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,[],0,0,0,0,0,,0,0,,0,0,0,0,0,1704067200,SafeHaven,4.7,123
SH290,shelter,Safe Haven Shelter Rock Springs,307-352-6635,www.safehavenrs.org,help@safehavenrs.org,P.O. Box 1095,Rock Springs,WY,82902,41.5875,-109.2029,"[Rural Desert Shelter,Emergency Housing,Mining Community Support,Legal Services]",24/7 Hotline,1,0,0,0,0,1,0,[],0,1,0,0,0,1,1,0,0,"[English,Spanish]",1,0,1,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,[],0,0,0,0,0,,0,0,,0,0,0,0,0,1704067200,SafeHaven,4.6,89
SH291,shelter,Transitions Abilene,325-677-7895,www.transitionsabilene.org,help@transitionsabilene.org,P.O. Box 1231,Abilene,TX,79604,32.4487,-99.7331,"[Rural West Texas Shelter,Emergency Housing,Legal Advocacy,Ranch Community Support]",24/7 Hotline,1,0,0,0,0,1,0,[],0,0,0,0,0,1,1,0,0,"[English,Spanish]",1,0,1,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,[],0,0,0,0,0,,0,0,,0,0,0,0,0,1704067200,SafeHaven,4.7,156
SH292,shelter,Family Crisis Center of East Texas Tyler,903-595-5591,www.familycrisiscenteretx.org,help@fccetx.org,P.O. Box 6904,Tyler,TX,75711,32.3513,-95.3011,"[Rural East Texas Shelter,Emergency Housing,Legal Services,Piney Woods Communities]",24/7 Hotline,1,0,0,0,0,1,0,[],0,1,0,0,0,1,1,0,0,"[English,Spanish]",1,0,1,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,[],0,0,0,0,0,,0,0,,0,0,0,0,0,1704067200,SafeHaven,4.7,234
SH293,shelter,Volunteers of America Coeur d'Alene,208-664-3095,www.voaspokane.org,help@voaspokane.org,105 N 1st St,Coeur d'Alene,ID,83814,47.6777,-116.7805,"[Rural Idaho Panhandle Shelter,Emergency Housing,Legal Advocacy,Lake Community Support]",24/7 Hotline,1,0,0,0,0,0,0,[],0,0,0,0,0,1,1,0,0,[English],1,0,1,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,[],0,0,0,0,0,,0,0,,0,0,0,0,0,1704067200,SafeHaven,4.6,123
SH294,shelter,Family Services of Southeast Idaho Pocatello,208-232-0742,www.fsidaho.org,help@fsidaho.org,P.O. Box 4234,Pocatello,ID,83205,42.8713,-112.4455,"[Rural Southeast Idaho Shelter,Emergency Housing,Legal Services,Cultural Sensitivity]",24/7 Hotline,1,0,0,0,0,0,0,[],0,0,0,0,0,1,1,0,0,"[English,Spanish]",1,0,1,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,[],0,0,0,0,0,,0,0,,0,0,0,0,0,1704067200,SafeHaven,4.7,156
SH295,shelter,Domestic Violence & Rape Crisis Center Elko,775-738-9454,www.dvrccnv.org,help@dvrccnv.org,P.O. Box 1264,Elko,NV,89803,40.8324,-115.7631,"[Rural Nevada Shelter,Emergency Housing,Mining Community Support,Legal Advocacy]",24/7 Hotline,1,0,0,0,0,0,0,[],0,0,0,0,0,1,1,0,0,"[English,Spanish]",1,0,1,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,[],0,0,0,0,0,,0,0,,0,0,0,0,0,1704067200,SafeHaven,4.6,89
SH296,shelter,Advocates to End Domestic Violence Burlington,802-658-3131,www.aedv.org,help@aedv.org,P.O. Box 713,Burlington,VT,05402,44.4759,-73.2121,"[Rural Vermont Shelter,Emergency Housing,Legal Services,Farm Community Support]",24/7 Hotline,1,1,0,0,0,0,0,[],0,0,0,0,0,1,1,0,0,[English],1,0,1,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,[],0,0,0,0,0,,0,0,,0,0,0,0,0,1704067200,SafeHaven,4.7,123
SH297,shelter,Hope Shelter Pontiac,815-842-0720,www.hopeshelterpontiac.org,help@hopeshelterpontiac.org,P.O. Box 64,Pontiac,IL,61764,40.8809,-88.6298,"[Rural Central Illinois Shelter,Emergency Housing,Legal Advocacy,Farm Belt Support]",24/7 Hotline,1,0,0,0,0,0,0,[],0,0,0,0,0,1,1,0,0,"[English,Spanish]",1,0,1,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,[],0,0,0,0,0,,0,0,,0,0,0,0,0,1704067200,SafeHaven,4.6,67
SH298,shelter,DuBois Center Against Abuse DuBois,814-371-4673,www.dcaa-pa.org,help@dcaa-pa.org,P.O. Box 805,DuBois,PA,15801,41.1195,-78.7603,"[Rural Pennsylvania Shelter,Emergency Housing,Legal Services,Coal Region Support]",24/7 Hotline,1,0,0,0,0,0,0,[],0,0,0,0,0,1,1,0,0,[English],1,0,1,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,[],0,0,0,0,0,,0,0,,0,0,0,0,0,1704067200,SafeHaven,4.7,89
SH299,shelter,Women In Crisis Saratoga Springs,518-584-8188,www.womenincrisisctr.org,help@womencrisis.org,P.O. Box 1485,Saratoga Springs,NY,12866,43.0831,-73.7846,"[Rural Upstate NY Shelter,Emergency Housing,Legal Advocacy,Adirondack Communities]",24/7 Hotline,1,0,0,0,0,0,0,[],0,0,0,0,0,1,1,0,0,"[English,Spanish]",1,0,1,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,[],0,0,0,0,0,,0,0,,0,0,0,0,0,1704067200,SafeHaven,4.7,123
SH300,shelter,Penobscot Nation DV Program Indian Island,207-817-7358,www.penobscotnation.org,dvservices@penobscot.org,6 River Rd,Indian Island,ME,04468,44.8528,-68.6964,"[Tribal DV Services,Penobscot Communities,Traditional Healing,Legal Advocacy]",Mon-Fri 8am-5pm,0,0,0,0,0,1,1,"[Penobscot,Native American]",0,0,0,0,0,1,1,0,0,[English],1,0,1,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,[],0,0,0,0,0,,0,0,,0,0,0,0,0,1704067200,SafeHaven,4.7,89
SH301,shelter,Safe Nest Las Vegas Greyhound Partner,702-646-4981,www.safenest.org,help@safenest.org,2915 W Charleston Blvd,Las Vegas,NV,89102,36.1598,-115.1951,"[""Emergency Shelter"",""Greyhound Bus Tickets"",""DV Services"",""Children Welcome""]",24/7 Hotline,1,1,0,0,0,1,0,[],0,1,0,0,0,1,1,0,0,"[""English"",""Spanish""]",1,0,1,Any age,0,0,0,0,0,0,0,0,0,0,0,0,0,1,N/A,[],0,0,0,1,0,,0,0,,0,0,0,0,0,1704067200,SafeHaven,4.8,234
SH302,counseling,RAINN National Virtual Services,800-656-4673,www.rainn.org,help@rainn.org,N/A,Washington,DC,20036,38.9072,-77.0369,"[""Virtual Counseling"",""24/7 Hotline"",""Sexual Assault Support"",""DV Support""]",24/7,1,1,0,0,0,0,0,[],1,0,0,0,0,1,0,1,0,"[""English"",""Spanish"",""200+ Languages""]",1,0,0,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,[],1,0,0,0,0,,0,0,,0,0,0,0,0,1704067200,SafeHaven,4.9,1567
SH303,legal_aid,Texas Advocacy Project Virtual Legal,800-374-4673,www.texasadvocacyproject.org,legal@tap.org,N/A,Austin,TX,78701,30.2672,-97.7431,"[""Virtual Legal Aid"",""U-Visa Support"",""Protective Orders"",""Statewide Access""]",Mon-Fri 9am-5pm,0,1,0,0,0,1,0,[],0,1,1,1,0,0,1,0,0,"[""English"",""Spanish""]",1,0,0,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,[],1,0,0,0,0,,0,0,,0,0,0,0,0,1704067200,SafeHaven,4.7,456
SH304,shelter,Family Promise Nashville Transportation,615-244-2222,www.familypromisenashville.org,help@fpnashville.org,209 10th Ave S,Nashville,TN,37203,36.1541,-86.7816,"[""Emergency Shelter"",""Transportation Assistance"",""Gas Vouchers"",""Children Welcome""]",Mon-Sun 8am-6pm,0,0,0,0,0,0,0,[],0,0,0,0,0,1,1,0,0,"[""English""]",1,0,1,Any age,0,0,0,0,0,0,0,0,0,0,0,0,0,1,50 miles,[],0,1,1,0,0,,0,0,,0,0,0,0,0,1704067200,SafeHaven,4.6,189
SH305,shelter,Wings Program Greyhound Partner Minneapolis,612-825-4357,www.wingsprogram.com,intake@wings.org,4201 Bloomington Ave,Minneapolis,MN,55407,44.9263,-93.2624,"[""Emergency Shelter"",""Greyhound Bus Tickets"",""Long-term Housing"",""Pet Fostering""]",24/7,1,1,0,0,0,1,0,[],0,1,0,0,0,1,1,0,0,"[""English"",""Spanish"",""Somali""]",1,0,1,Any age,0,1,0,0,0,0,0,0,0,0,0,0,0,0,N/A,[],0,0,1,1,0,,0,0,,0,0,0,0,0,1704067200,SafeHaven,4.8,312
SH306,counseling,Montana Coalition Virtual Counseling,406-443-7794,www.mcedv.org,help@mcedv.org,N/A,Helena,MT,59601,46.5884,-112.0245,"[""Virtual Counseling"",""Statewide Support"",""Rural Outreach"",""24/7 Hotline""]",24/7,1,0,0,0,0,0,0,[],0,0,0,0,0,1,1,0,0,"[""English""]",1,0,0,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,[],1,0,0,0,0,,0,0,,0,0,0,0,0,1704067200,SafeHaven,4.7,234
